geoid,name,county_name,state,state_name,county_short,DMA,county_upper,cbsa_code,cbsa_title
21239,"Woodford County, Kentucky",Woodford County,KY,Kentucky,Woodford,NA,WOODFORD,30460,"Lexington-Fayette, KY"
21131,"Leslie County, Kentucky",Leslie County,KY,Kentucky,Leslie,NA,LESLIE,NA,NA
21127,"Lawrence County, Kentucky",Lawrence County,KY,Kentucky,Lawrence,NA,LAWRENCE,NA,NA
21145,"McCracken County, Kentucky",McCracken County,KY,Kentucky,McCracken,NA,MCCRACKEN,37140,"Paducah, KY-IL"
46015,"Brule County, South Dakota",Brule County,SD,South Dakota,Brule,NA,BRULE,NA,NA
46053,"Gregory County, South Dakota",Gregory County,SD,South Dakota,Gregory,NA,GREGORY,NA,NA
46099,"Minnehaha County, South Dakota",Minnehaha County,SD,South Dakota,Minnehaha,NA,MINNEHAHA,43620,"Sioux Falls, SD"
46025,"Clark County, South Dakota",Clark County,SD,South Dakota,Clark,NA,CLARK,NA,NA
46077,"Kingsbury County, South Dakota",Kingsbury County,SD,South Dakota,Kingsbury,NA,KINGSBURY,NA,NA
46027,"Clay County, South Dakota",Clay County,SD,South Dakota,Clay,NA,CLAY,46820,"Vermillion, SD"
46041,"Dewey County, South Dakota",Dewey County,SD,South Dakota,Dewey,NA,DEWEY,NA,NA
46065,"Hughes County, South Dakota",Hughes County,SD,South Dakota,Hughes,NA,HUGHES,38180,"Pierre, SD"
46111,"Sanborn County, South Dakota",Sanborn County,SD,South Dakota,Sanborn,NA,SANBORN,NA,NA
46059,"Hand County, South Dakota",Hand County,SD,South Dakota,Hand,NA,HAND,NA,NA
46135,"Yankton County, South Dakota",Yankton County,SD,South Dakota,Yankton,NA,YANKTON,49460,"Yankton, SD"
46005,"Beadle County, South Dakota",Beadle County,SD,South Dakota,Beadle,NA,BEADLE,26700,"Huron, SD"
46035,"Davison County, South Dakota",Davison County,SD,South Dakota,Davison,NA,DAVISON,33580,"Mitchell, SD"
46073,"Jerauld County, South Dakota",Jerauld County,SD,South Dakota,Jerauld,NA,JERAULD,26700,"Huron, SD"
46117,"Stanley County, South Dakota",Stanley County,SD,South Dakota,Stanley,NA,STANLEY,38180,"Pierre, SD"
46107,"Potter County, South Dakota",Potter County,SD,South Dakota,Potter,NA,POTTER,NA,NA
46023,"Charles Mix County, South Dakota",Charles Mix County,SD,South Dakota,Charles Mix,NA,CHARLES MIX,NA,NA
46091,"Marshall County, South Dakota",Marshall County,SD,South Dakota,Marshall,NA,MARSHALL,NA,NA
46105,"Perkins County, South Dakota",Perkins County,SD,South Dakota,Perkins,NA,PERKINS,NA,NA
21235,"Whitley County, Kentucky",Whitley County,KY,Kentucky,Whitley,NA,WHITLEY,30940,"London, KY"
21071,"Floyd County, Kentucky",Floyd County,KY,Kentucky,Floyd,NA,FLOYD,NA,NA
21117,"Kenton County, Kentucky",Kenton County,KY,Kentucky,Kenton,NA,KENTON,17140,"Cincinnati, OH-KY-IN"
21153,"Magoffin County, Kentucky",Magoffin County,KY,Kentucky,Magoffin,NA,MAGOFFIN,NA,NA
21205,"Rowan County, Kentucky",Rowan County,KY,Kentucky,Rowan,NA,ROWAN,NA,NA
21217,"Taylor County, Kentucky",Taylor County,KY,Kentucky,Taylor,NA,TAYLOR,15820,"Campbellsville, KY"
21039,"Carlisle County, Kentucky",Carlisle County,KY,Kentucky,Carlisle,NA,CARLISLE,NA,NA
21065,"Estill County, Kentucky",Estill County,KY,Kentucky,Estill,NA,ESTILL,40080,"Richmond-Berea, KY"
22079,"Rapides Parish, Louisiana",Rapides Parish,LA,Louisiana,Rapides,NA,RAPIDES,10780,"Alexandria, LA"
22105,"Tangipahoa Parish, Louisiana",Tangipahoa Parish,LA,Louisiana,Tangipahoa,NA,TANGIPAHOA,25220,"Hammond, LA"
22123,"West Carroll Parish, Louisiana",West Carroll Parish,LA,Louisiana,West Carroll,NA,WEST CARROLL,NA,NA
22021,"Caldwell Parish, Louisiana",Caldwell Parish,LA,Louisiana,Caldwell,NA,CALDWELL,NA,NA
22035,"East Carroll Parish, Louisiana",East Carroll Parish,LA,Louisiana,East Carroll,NA,EAST CARROLL,NA,NA
22039,"Evangeline Parish, Louisiana",Evangeline Parish,LA,Louisiana,Evangeline,NA,EVANGELINE,NA,NA
22087,"St. Bernard Parish, Louisiana",St. Bernard Parish,LA,Louisiana,St. Bernard,NA,ST BERNARD,35380,"New Orleans-Metairie, LA"
22121,"West Baton Rouge Parish, Louisiana",West Baton Rouge Parish,LA,Louisiana,West Baton Rouge,NA,WEST BATON ROUGE,12940,"Baton Rouge, LA"
22081,"Red River Parish, Louisiana",Red River Parish,LA,Louisiana,Red River,NA,RED RIVER,NA,NA
22069,"Natchitoches Parish, Louisiana",Natchitoches Parish,LA,Louisiana,Natchitoches,NA,NATCHITOCHES,35060,"Natchitoches, LA"
22025,"Catahoula Parish, Louisiana",Catahoula Parish,LA,Louisiana,Catahoula,NA,CATAHOULA,NA,NA
22041,"Franklin Parish, Louisiana",Franklin Parish,LA,Louisiana,Franklin,NA,FRANKLIN,NA,NA
22007,"Assumption Parish, Louisiana",Assumption Parish,LA,Louisiana,Assumption,NA,ASSUMPTION,12940,"Baton Rouge, LA"
22113,"Vermilion Parish, Louisiana",Vermilion Parish,LA,Louisiana,Vermilion,NA,VERMILION,29180,"Lafayette, LA"
22029,"Concordia Parish, Louisiana",Concordia Parish,LA,Louisiana,Concordia,NA,CONCORDIA,35020,"Natchez, MS-LA"
23017,"Oxford County, Maine",Oxford County,ME,Maine,Oxford,NA,OXFORD,NA,NA
23019,"Penobscot County, Maine",Penobscot County,ME,Maine,Penobscot,NA,PENOBSCOT,12620,"Bangor, ME"
23001,"Androscoggin County, Maine",Androscoggin County,ME,Maine,Androscoggin,NA,ANDROSCOGGIN,30340,"Lewiston-Auburn, ME"
23005,"Cumberland County, Maine",Cumberland County,ME,Maine,Cumberland,NA,CUMBERLAND,38860,"Portland-South Portland, ME"
23031,"York County, Maine",York County,ME,Maine,York,NA,YORK,38860,"Portland-South Portland, ME"
23025,"Somerset County, Maine",Somerset County,ME,Maine,Somerset,NA,SOMERSET,NA,NA
24047,"Worcester County, Maryland",Worcester County,MD,Maryland,Worcester,NA,WORCESTER,41540,"Salisbury, MD-DE"
24041,"Talbot County, Maryland",Talbot County,MD,Maryland,Talbot,NA,TALBOT,20660,"Easton, MD"
25001,"Barnstable County, Massachusetts",Barnstable County,MA,Massachusetts,Barnstable,NA,BARNSTABLE,12700,"Barnstable Town, MA"
25003,"Berkshire County, Massachusetts",Berkshire County,MA,Massachusetts,Berkshire,NA,BERKSHIRE,38340,"Pittsfield, MA"
25023,"Plymouth County, Massachusetts",Plymouth County,MA,Massachusetts,Plymouth,NA,PLYMOUTH,14460,"Boston-Cambridge-Newton, MA-NH"
25021,"Norfolk County, Massachusetts",Norfolk County,MA,Massachusetts,Norfolk,NA,NORFOLK,14460,"Boston-Cambridge-Newton, MA-NH"
25019,"Nantucket County, Massachusetts",Nantucket County,MA,Massachusetts,Nantucket,NA,NANTUCKET,NA,NA
26005,"Allegan County, Michigan",Allegan County,MI,Michigan,Allegan,NA,ALLEGAN,26090,"Holland, MI"
26003,"Alger County, Michigan",Alger County,MI,Michigan,Alger,NA,ALGER,NA,NA
26127,"Oceana County, Michigan",Oceana County,MI,Michigan,Oceana,NA,OCEANA,NA,NA
26035,"Clare County, Michigan",Clare County,MI,Michigan,Clare,NA,CLARE,NA,NA
26073,"Isabella County, Michigan",Isabella County,MI,Michigan,Isabella,NA,ISABELLA,34380,"Mount Pleasant, MI"
26157,"Tuscola County, Michigan",Tuscola County,MI,Michigan,Tuscola,NA,TUSCOLA,NA,NA
26007,"Alpena County, Michigan",Alpena County,MI,Michigan,Alpena,NA,ALPENA,10980,"Alpena, MI"
26111,"Midland County, Michigan",Midland County,MI,Michigan,Midland,NA,MIDLAND,33220,"Midland, MI"
26135,"Oscoda County, Michigan",Oscoda County,MI,Michigan,Oscoda,NA,OSCODA,NA,NA
26037,"Clinton County, Michigan",Clinton County,MI,Michigan,Clinton,NA,CLINTON,29620,"Lansing-East Lansing, MI"
26057,"Gratiot County, Michigan",Gratiot County,MI,Michigan,Gratiot,NA,GRATIOT,10940,"Alma, MI"
26091,"Lenawee County, Michigan",Lenawee County,MI,Michigan,Lenawee,NA,LENAWEE,10300,"Adrian, MI"
26117,"Montcalm County, Michigan",Montcalm County,MI,Michigan,Montcalm,NA,MONTCALM,24340,"Grand Rapids-Kentwood, MI"
26147,"St. Clair County, Michigan",St. Clair County,MI,Michigan,St. Clair,NA,ST CLAIR,19820,"Detroit-Warren-Dearborn, MI"
26161,"Washtenaw County, Michigan",Washtenaw County,MI,Michigan,Washtenaw,NA,WASHTENAW,11460,"Ann Arbor, MI"
26027,"Cass County, Michigan",Cass County,MI,Michigan,Cass,NA,CASS,43780,"South Bend-Mishawaka, IN-MI"
26143,"Roscommon County, Michigan",Roscommon County,MI,Michigan,Roscommon,NA,ROSCOMMON,NA,NA
26023,"Branch County, Michigan",Branch County,MI,Michigan,Branch,NA,BRANCH,17740,"Coldwater, MI"
26075,"Jackson County, Michigan",Jackson County,MI,Michigan,Jackson,NA,JACKSON,27100,"Jackson, MI"
26099,"Macomb County, Michigan",Macomb County,MI,Michigan,Macomb,NA,MACOMB,19820,"Detroit-Warren-Dearborn, MI"
26013,"Baraga County, Michigan",Baraga County,MI,Michigan,Baraga,NA,BARAGA,NA,NA
26045,"Eaton County, Michigan",Eaton County,MI,Michigan,Eaton,NA,EATON,29620,"Lansing-East Lansing, MI"
13293,"Upson County, Georgia",Upson County,GA,Georgia,Upson,NA,UPSON,45580,"Thomaston, GA"
13303,"Washington County, Georgia",Washington County,GA,Georgia,Washington,NA,WASHINGTON,NA,NA
13311,"White County, Georgia",White County,GA,Georgia,White,NA,WHITE,NA,NA
13225,"Peach County, Georgia",Peach County,GA,Georgia,Peach,NA,PEACH,47580,"Warner Robins, GA"
13223,"Paulding County, Georgia",Paulding County,GA,Georgia,Paulding,NA,PAULDING,12060,"Atlanta-Sandy Springs-Alpharetta, GA"
13229,"Pierce County, Georgia",Pierce County,GA,Georgia,Pierce,NA,PIERCE,48180,"Waycross, GA"
13231,"Pike County, Georgia",Pike County,GA,Georgia,Pike,NA,PIKE,12060,"Atlanta-Sandy Springs-Alpharetta, GA"
13245,"Richmond County, Georgia",Richmond County,GA,Georgia,Richmond,NA,RICHMOND,12260,"Augusta-Richmond County, GA-SC"
13251,"Screven County, Georgia",Screven County,GA,Georgia,Screven,NA,SCREVEN,NA,NA
13267,"Tattnall County, Georgia",Tattnall County,GA,Georgia,Tattnall,NA,TATTNALL,NA,NA
13019,"Berrien County, Georgia",Berrien County,GA,Georgia,Berrien,NA,BERRIEN,NA,NA
17135,"Montgomery County, Illinois",Montgomery County,IL,Illinois,Montgomery,NA,MONTGOMERY,NA,NA
17195,"Whiteside County, Illinois",Whiteside County,IL,Illinois,Whiteside,NA,WHITESIDE,44580,"Sterling, IL"
17001,"Adams County, Illinois",Adams County,IL,Illinois,Adams,NA,ADAMS,39500,"Quincy, IL-MO"
17027,"Clinton County, Illinois",Clinton County,IL,Illinois,Clinton,NA,CLINTON,41180,"St. Louis, MO-IL"
17037,"DeKalb County, Illinois",DeKalb County,IL,Illinois,DeKalb,CHICAGO,DEKALB,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17047,"Edwards County, Illinois",Edwards County,IL,Illinois,Edwards,NA,EDWARDS,NA,NA
17079,"Jasper County, Illinois",Jasper County,IL,Illinois,Jasper,NA,JASPER,NA,NA
17081,"Jefferson County, Illinois",Jefferson County,IL,Illinois,Jefferson,NA,JEFFERSON,34500,"Mount Vernon, IL"
17183,"Vermilion County, Illinois",Vermilion County,IL,Illinois,Vermilion,NA,VERMILION,19180,"Danville, IL"
17197,"Will County, Illinois",Will County,IL,Illinois,Will,CHICAGO,WILL,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17199,"Williamson County, Illinois",Williamson County,IL,Illinois,Williamson,NA,WILLIAMSON,16060,"Carbondale-Marion, IL"
17023,"Clark County, Illinois",Clark County,IL,Illinois,Clark,NA,CLARK,NA,NA
17041,"Douglas County, Illinois",Douglas County,IL,Illinois,Douglas,NA,DOUGLAS,NA,NA
17049,"Effingham County, Illinois",Effingham County,IL,Illinois,Effingham,NA,EFFINGHAM,20820,"Effingham, IL"
17057,"Fulton County, Illinois",Fulton County,IL,Illinois,Fulton,NA,FULTON,37900,"Peoria, IL"
17061,"Greene County, Illinois",Greene County,IL,Illinois,Greene,NA,GREENE,NA,NA
17065,"Hamilton County, Illinois",Hamilton County,IL,Illinois,Hamilton,NA,HAMILTON,NA,NA
17069,"Hardin County, Illinois",Hardin County,IL,Illinois,Hardin,NA,HARDIN,NA,NA
17073,"Henry County, Illinois",Henry County,IL,Illinois,Henry,NA,HENRY,19340,"Davenport-Moline-Rock Island, IA-IL"
17087,"Johnson County, Illinois",Johnson County,IL,Illinois,Johnson,NA,JOHNSON,16060,"Carbondale-Marion, IL"
17095,"Knox County, Illinois",Knox County,IL,Illinois,Knox,NA,KNOX,23660,"Galesburg, IL"
17105,"Livingston County, Illinois",Livingston County,IL,Illinois,Livingston,NA,LIVINGSTON,38700,"Pontiac, IL"
17171,"Scott County, Illinois",Scott County,IL,Illinois,Scott,NA,SCOTT,27300,"Jacksonville, IL"
17179,"Tazewell County, Illinois",Tazewell County,IL,Illinois,Tazewell,NA,TAZEWELL,37900,"Peoria, IL"
17187,"Warren County, Illinois",Warren County,IL,Illinois,Warren,NA,WARREN,NA,NA
18061,"Harrison County, Indiana",Harrison County,IN,Indiana,Harrison,NA,HARRISON,31140,"Louisville/Jefferson County, KY-IN"
18091,"LaPorte County, Indiana",LaPorte County,IN,Indiana,LaPorte,CHICAGO,LAPORTE,33140,"Michigan City-La Porte, IN"
18169,"Wabash County, Indiana",Wabash County,IN,Indiana,Wabash,NA,WABASH,47340,"Wabash, IN"
18073,"Jasper County, Indiana",Jasper County,IN,Indiana,Jasper,CHICAGO,JASPER,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
18101,"Martin County, Indiana",Martin County,IN,Indiana,Martin,NA,MARTIN,NA,NA
18127,"Porter County, Indiana",Porter County,IN,Indiana,Porter,CHICAGO,PORTER,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
18137,"Ripley County, Indiana",Ripley County,IN,Indiana,Ripley,NA,RIPLEY,NA,NA
18147,"Spencer County, Indiana",Spencer County,IN,Indiana,Spencer,NA,SPENCER,NA,NA
18159,"Tipton County, Indiana",Tipton County,IN,Indiana,Tipton,NA,TIPTON,NA,NA
18167,"Vigo County, Indiana",Vigo County,IN,Indiana,Vigo,NA,VIGO,45460,"Terre Haute, IN"
18173,"Warrick County, Indiana",Warrick County,IN,Indiana,Warrick,NA,WARRICK,21780,"Evansville, IN-KY"
18033,"DeKalb County, Indiana",DeKalb County,IN,Indiana,DeKalb,NA,DEKALB,12140,"Auburn, IN"
18087,"LaGrange County, Indiana",LaGrange County,IN,Indiana,LaGrange,NA,LAGRANGE,NA,NA
18139,"Rush County, Indiana",Rush County,IN,Indiana,Rush,NA,RUSH,NA,NA
18011,"Boone County, Indiana",Boone County,IN,Indiana,Boone,NA,BOONE,26900,"Indianapolis-Carmel-Anderson, IN"
26053,"Gogebic County, Michigan",Gogebic County,MI,Michigan,Gogebic,NA,GOGEBIC,NA,NA
27093,"Meeker County, Minnesota",Meeker County,MN,Minnesota,Meeker,NA,MEEKER,NA,NA
27131,"Rice County, Minnesota",Rice County,MN,Minnesota,Rice,NA,RICE,22060,"Faribault-Northfield, MN"
27125,"Red Lake County, Minnesota",Red Lake County,MN,Minnesota,Red Lake,NA,RED LAKE,NA,NA
27027,"Clay County, Minnesota",Clay County,MN,Minnesota,Clay,NA,CLAY,22020,"Fargo, ND-MN"
27045,"Fillmore County, Minnesota",Fillmore County,MN,Minnesota,Fillmore,NA,FILLMORE,40340,"Rochester, MN"
27119,"Polk County, Minnesota",Polk County,MN,Minnesota,Polk,NA,POLK,24220,"Grand Forks, ND-MN"
27143,"Sibley County, Minnesota",Sibley County,MN,Minnesota,Sibley,NA,SIBLEY,NA,NA
27165,"Watonwan County, Minnesota",Watonwan County,MN,Minnesota,Watonwan,NA,WATONWAN,NA,NA
27011,"Big Stone County, Minnesota",Big Stone County,MN,Minnesota,Big Stone,NA,BIG STONE,NA,NA
27021,"Cass County, Minnesota",Cass County,MN,Minnesota,Cass,NA,CASS,14660,"Brainerd, MN"
27057,"Hubbard County, Minnesota",Hubbard County,MN,Minnesota,Hubbard,NA,HUBBARD,NA,NA
27091,"Martin County, Minnesota",Martin County,MN,Minnesota,Martin,NA,MARTIN,21860,"Fairmont, MN"
27105,"Nobles County, Minnesota",Nobles County,MN,Minnesota,Nobles,NA,NOBLES,49380,"Worthington, MN"
27141,"Sherburne County, Minnesota",Sherburne County,MN,Minnesota,Sherburne,NA,SHERBURNE,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
27019,"Carver County, Minnesota",Carver County,MN,Minnesota,Carver,NA,CARVER,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
27085,"McLeod County, Minnesota",McLeod County,MN,Minnesota,McLeod,NA,MCLEOD,26780,"Hutchinson, MN"
27123,"Ramsey County, Minnesota",Ramsey County,MN,Minnesota,Ramsey,NA,RAMSEY,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
27169,"Winona County, Minnesota",Winona County,MN,Minnesota,Winona,NA,WINONA,49100,"Winona, MN"
27039,"Dodge County, Minnesota",Dodge County,MN,Minnesota,Dodge,NA,DODGE,40340,"Rochester, MN"
27035,"Crow Wing County, Minnesota",Crow Wing County,MN,Minnesota,Crow Wing,NA,CROW WING,14660,"Brainerd, MN"
27171,"Wright County, Minnesota",Wright County,MN,Minnesota,Wright,NA,WRIGHT,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
27081,"Lincoln County, Minnesota",Lincoln County,MN,Minnesota,Lincoln,NA,LINCOLN,NA,NA
27095,"Mille Lacs County, Minnesota",Mille Lacs County,MN,Minnesota,Mille Lacs,NA,MILLE LACS,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
27017,"Carlton County, Minnesota",Carlton County,MN,Minnesota,Carlton,NA,CARLTON,20260,"Duluth, MN-WI"
27065,"Kanabec County, Minnesota",Kanabec County,MN,Minnesota,Kanabec,NA,KANABEC,NA,NA
01115,"St. Clair County, Alabama",St. Clair County,AL,Alabama,St. Clair,NA,ST CLAIR,13820,"Birmingham-Hoover, AL"
01043,"Cullman County, Alabama",Cullman County,AL,Alabama,Cullman,NA,CULLMAN,18980,"Cullman, AL"
01069,"Houston County, Alabama",Houston County,AL,Alabama,Houston,NA,HOUSTON,20020,"Dothan, AL"
01125,"Tuscaloosa County, Alabama",Tuscaloosa County,AL,Alabama,Tuscaloosa,NA,TUSCALOOSA,46220,"Tuscaloosa, AL"
01031,"Coffee County, Alabama",Coffee County,AL,Alabama,Coffee,NA,COFFEE,21460,"Enterprise, AL"
01021,"Chilton County, Alabama",Chilton County,AL,Alabama,Chilton,NA,CHILTON,13820,"Birmingham-Hoover, AL"
01037,"Coosa County, Alabama",Coosa County,AL,Alabama,Coosa,NA,COOSA,10760,"Alexander City, AL"
01055,"Etowah County, Alabama",Etowah County,AL,Alabama,Etowah,NA,ETOWAH,23460,"Gadsden, AL"
01075,"Lamar County, Alabama",Lamar County,AL,Alabama,Lamar,NA,LAMAR,NA,NA
01013,"Butler County, Alabama",Butler County,AL,Alabama,Butler,NA,BUTLER,NA,NA
01127,"Walker County, Alabama",Walker County,AL,Alabama,Walker,NA,WALKER,27530,"Jasper, AL"
01063,"Greene County, Alabama",Greene County,AL,Alabama,Greene,NA,GREENE,46220,"Tuscaloosa, AL"
01011,"Bullock County, Alabama",Bullock County,AL,Alabama,Bullock,NA,BULLOCK,NA,NA
01017,"Chambers County, Alabama",Chambers County,AL,Alabama,Chambers,NA,CHAMBERS,29300,"LaGrange, GA-AL"
02100,"Haines Borough, Alaska",Haines,AK,Alaska,Haines,NA,HAINES,NA,NA
02110,"Juneau City and Borough, Alaska",Juneau,AK,Alaska,Juneau,NA,JUNEAU,27940,"Juneau, AK"
02290,"Yukon-Koyukuk Census Area, Alaska",Yukon-Koyukuk,AK,Alaska,Yukon-Koyukuk,NA,YUKON-KOYUKUK,NA,NA
02068,"Denali Borough, Alaska",Denali,AK,Alaska,Denali,NA,DENALI,NA,NA
02105,"Hoonah-Angoon Census Area, Alaska",Hoonah-Angoon,AK,Alaska,Hoonah-Angoon,NA,HOONAH-ANGOON,NA,NA
02275,"Wrangell City and Borough, Alaska",Wrangell,AK,Alaska,Wrangell,NA,WRANGELL,NA,NA
04019,"Pima County, Arizona",Pima County,AZ,Arizona,Pima,NA,PIMA,46060,"Tucson, AZ"
04007,"Gila County, Arizona",Gila County,AZ,Arizona,Gila,NA,GILA,37740,"Payson, AZ"
04003,"Cochise County, Arizona",Cochise County,AZ,Arizona,Cochise,NA,COCHISE,43420,"Sierra Vista-Douglas, AZ"
04001,"Apache County, Arizona",Apache County,AZ,Arizona,Apache,NA,APACHE,NA,NA
04027,"Yuma County, Arizona",Yuma County,AZ,Arizona,Yuma,NA,YUMA,49740,"Yuma, AZ"
04017,"Navajo County, Arizona",Navajo County,AZ,Arizona,Navajo,NA,NAVAJO,43320,"Show Low, AZ"
05021,"Clay County, Arkansas",Clay County,AR,Arkansas,Clay,NA,CLAY,NA,NA
05043,"Drew County, Arkansas",Drew County,AR,Arkansas,Drew,NA,DREW,NA,NA
05121,"Randolph County, Arkansas",Randolph County,AR,Arkansas,Randolph,NA,RANDOLPH,NA,NA
05009,"Boone County, Arkansas",Boone County,AR,Arkansas,Boone,NA,BOONE,25460,"Harrison, AR"
05079,"Lincoln County, Arkansas",Lincoln County,AR,Arkansas,Lincoln,NA,LINCOLN,38220,"Pine Bluff, AR"
05035,"Crittenden County, Arkansas",Crittenden County,AR,Arkansas,Crittenden,NA,CRITTENDEN,32820,"Memphis, TN-MS-AR"
05045,"Faulkner County, Arkansas",Faulkner County,AR,Arkansas,Faulkner,NA,FAULKNER,30780,"Little Rock-North Little Rock-Conway, AR"
13295,"Walker County, Georgia",Walker County,GA,Georgia,Walker,NA,WALKER,16860,"Chattanooga, TN-GA"
13135,"Gwinnett County, Georgia",Gwinnett County,GA,Georgia,Gwinnett,NA,GWINNETT,12060,"Atlanta-Sandy Springs-Alpharetta, GA"
13013,"Barrow County, Georgia",Barrow County,GA,Georgia,Barrow,NA,BARROW,12060,"Atlanta-Sandy Springs-Alpharetta, GA"
13049,"Charlton County, Georgia",Charlton County,GA,Georgia,Charlton,NA,CHARLTON,NA,NA
13065,"Clinch County, Georgia",Clinch County,GA,Georgia,Clinch,NA,CLINCH,NA,NA
13015,"Bartow County, Georgia",Bartow County,GA,Georgia,Bartow,NA,BARTOW,12060,"Atlanta-Sandy Springs-Alpharetta, GA"
13097,"Douglas County, Georgia",Douglas County,GA,Georgia,Douglas,NA,DOUGLAS,12060,"Atlanta-Sandy Springs-Alpharetta, GA"
13131,"Grady County, Georgia",Grady County,GA,Georgia,Grady,NA,GRADY,NA,NA
13141,"Hancock County, Georgia",Hancock County,GA,Georgia,Hancock,NA,HANCOCK,33300,"Milledgeville, GA"
13313,"Whitfield County, Georgia",Whitfield County,GA,Georgia,Whitfield,NA,WHITFIELD,19140,"Dalton, GA"
13193,"Macon County, Georgia",Macon County,GA,Georgia,Macon,NA,MACON,NA,NA
13285,"Troup County, Georgia",Troup County,GA,Georgia,Troup,NA,TROUP,29300,"LaGrange, GA-AL"
13145,"Harris County, Georgia",Harris County,GA,Georgia,Harris,NA,HARRIS,17980,"Columbus, GA-AL"
13249,"Schley County, Georgia",Schley County,GA,Georgia,Schley,NA,SCHLEY,11140,"Americus, GA"
13321,"Worth County, Georgia",Worth County,GA,Georgia,Worth,NA,WORTH,10500,"Albany, GA"
13093,"Dooly County, Georgia",Dooly County,GA,Georgia,Dooly,NA,DOOLY,NA,NA
13109,"Evans County, Georgia",Evans County,GA,Georgia,Evans,NA,EVANS,NA,NA
13307,"Webster County, Georgia",Webster County,GA,Georgia,Webster,NA,WEBSTER,NA,NA
13103,"Effingham County, Georgia",Effingham County,GA,Georgia,Effingham,NA,EFFINGHAM,42340,"Savannah, GA"
13125,"Glascock County, Georgia",Glascock County,GA,Georgia,Glascock,NA,GLASCOCK,NA,NA
13239,"Quitman County, Georgia",Quitman County,GA,Georgia,Quitman,NA,QUITMAN,21640,"Eufaula, AL-GA"
